Prevalence,FailureToTreat,UnnecessaryUse,Total,UnnecessaryUsePercentage,FailureToTreatPercentage,Sample
0.734,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.736,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.738,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.74,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.742,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.744,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.746,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.748,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.75,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.752,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.754,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.756,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.758,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.76,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.762,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.764,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.766,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.768,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.77,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.772,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.774,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.776,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.778,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.78,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.782,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.784,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.786,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.788,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.79,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.792,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.794,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.796,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.798,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.8,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.802,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.804,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.806,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.808,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.81,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.812,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.8140000000000001,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.8160000000000001,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.8180000000000001,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.8200000000000001,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.8220000000000001,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.8240000000000001,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.8260000000000001,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.8280000000000001,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.8300000000000001,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.8320000000000001,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.834,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.836,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.838,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.84,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.842,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.844,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.846,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.848,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.85,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.852,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.854,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.856,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.858,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.86,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.862,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.864,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
